countryname,state_emp_now,occupation,public_educators,public_health_professionals,state_career,DemocracySupport,InstitutionSupport,Democracy,Education,Occupation,MiddleClass,Age,age2,Gender,Expenditures,IncDist,FreeMarket_Support,stateemployment,state_assistance,state_emp_middleclass
lithuania,1,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.0,4489.0,1,102.4,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,1,87.33334,5.0,0.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,75.0,5625.0,1,188.0,3.0,0.0,,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,65.0,4225.0,0,415.3333,7.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,40.0,1600.0,1,146.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,64.0,4096.0,0,133.3333,1.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,67.0,4489.0,1,121.3333,3.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,36.0,1296.0,1,87.22222,2.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,44.0,1936.0,1,192.0,3.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,73.0,5329.0,1,259.3333,3.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,38.0,1444.0,1,488.8889,6.0,0.0,1.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,59.0,3481.0,0,507.6923,5.0,0.0,1.0,1.0,1.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,61.0,3721.0,0,128.0,3.0,0.0,,0.0,0.0
lithuania,0,health and health work,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.0,1296.0,1,187.619,5.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,62.0,3844.0,1,85.33334,3.0,1.0,0.0,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,54.0,2916.0,1,256.0,4.0,0.0,1.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,46.0,2116.0,0,146.0,4.0,0.0,,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,35.0,1225.0,1,209.0476,5.0,0.0,,1.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,53.0,2809.0,0,186.0,3.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,58.0,3364.0,0,207.3333,1.0,0.0,,1.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,74.0,5476.0,0,102.0,1.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,71.0,5041.0,1,90.0,4.0,0.0,,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,29.0,841.0,1,427.2222,6.0,1.0,0.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,58.0,3364.0,0,212.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,59.0,3481.0,0,75.33334,4.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,1.0,1.0,1.0,64.0,4096.0,0,127.0,5.0,0.0,1.0,0.0,1.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,64.0,4096.0,1,192.0,3.0,1.0,1.0,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,0.0,1.0,0.0,63.0,3969.0,1,256.0,5.0,0.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,74.0,5476.0,0,139.0,5.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,88.0,7744.0,0,45.0,1.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,30.0,900.0,1,246.9565,3.0,1.0,0.0,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,55.0,3025.0,1,180.4,4.0,1.0,0.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,41.0,1681.0,1,136.4,4.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,1.0,,,54.0,2916.0,0,171.0,2.0,0.0,,0.0,
lithuania,1,health and health work,0.0,1.0,0.0,1.0,0,0,0.0,1.0,0.0,72.0,5184.0,0,163.3333,2.0,1.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,39.0,1521.0,1,160.4,3.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,40.0,1600.0,1,302.6087,5.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,67.0,4489.0,1,127.0,5.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,32.0,1024.0,1,121.6667,5.0,0.0,0.0,1.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,1,131.6,4.0,1.0,0.0,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,60.0,3600.0,1,164.0,4.0,0.0,1.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,62.0,3844.0,1,308.8889,4.0,1.0,,0.0,0.0
lithuania,0,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,53.0,2809.0,1,318.6956,5.0,1.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,65.0,4225.0,1,362.0,3.0,1.0,1.0,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,46.0,2116.0,0,153.6,5.0,1.0,0.0,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,49.0,2401.0,0,145.3333,5.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,79.0,6241.0,1,129.3333,2.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,62.0,3844.0,1,69.0,4.0,1.0,,0.0,1.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,57.0,3249.0,1,106.5217,5.0,1.0,,1.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,27.0,729.0,1,176.6667,5.0,1.0,,1.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,27.0,729.0,0,172.2222,4.0,0.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,72.0,5184.0,1,80.0,1.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,26.0,676.0,1,121.6667,7.0,0.0,0.0,1.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,76.0,5776.0,0,93.0,2.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,40.0,1600.0,1,153.0,4.0,1.0,0.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,70.0,4900.0,1,86.66666,5.0,1.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,49.0,2401.0,0,206.6667,5.0,1.0,1.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,64.0,4096.0,0,104.0,3.0,1.0,,0.0,0.0
lithuania,0,hotels and restaurants,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,34.0,1156.0,1,182.2222,5.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,59.0,3481.0,0,44.66667,1.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,0,73.33334,3.0,0.0,,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,87.2,4.0,0.0,0.0,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,78.0,6084.0,1,74.66666,3.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,73.0,5329.0,1,130.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,52.0,2704.0,1,91.5,3.0,1.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,73.0,5329.0,0,272.0,5.0,0.0,,0.0,0.0
lithuania,1,"electricity, gas and water supply",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.0,3249.0,1,116.6667,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,74.0,5476.0,0,73.0,3.0,0.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,67.0,4489.0,1,84.66666,3.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,62.0,3844.0,1,156.6667,4.0,1.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,65.0,4225.0,0,54.0,1.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,49.0,2401.0,0,113.0,1.0,0.0,,1.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,67.0,4489.0,0,55.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,73.0,5329.0,0,33.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,76.0,5776.0,0,77.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,0,110.0,1.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,79.0,6241.0,0,96.0,1.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41.0,1681.0,1,95.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,83.0,6889.0,0,110.0,2.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,76.0,5776.0,1,110.0,3.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,72.0,5184.0,0,41.0,6.0,0.0,,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,49.0,2401.0,0,65.0,4.0,1.0,1.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,68.0,4624.0,1,182.6667,2.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,73.0,5329.0,0,138.0,3.0,0.0,,1.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,38.0,1444.0,0,69.72973,1.0,0.0,,1.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,76.0,5776.0,1,85.33334,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,80.0,6400.0,0,65.0,1.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,54.0,2916.0,0,129.3333,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,82.0,6724.0,0,152.0,5.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,49.0,2401.0,1,102.6667,3.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,63.0,3969.0,1,91.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,75.0,5625.0,0,85.0,3.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,74.0,5476.0,0,217.0,4.0,1.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,74.0,5476.0,1,194.6667,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,81.0,6561.0,1,60.66667,4.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,80.0,6400.0,1,224.0,5.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,0,109.0,2.0,0.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,45.0,2025.0,0,67.0,3.0,0.0,1.0,0.0,0.0
lithuania,0,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,73.0,5329.0,0,85.33334,2.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,71.0,5041.0,0,116.0,5.0,0.0,,1.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,77.0,5929.0,0,150.8824,5.0,0.0,,1.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,64.0,4096.0,0,93.0,5.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,61.0,3721.0,1,122.0,3.0,0.0,1.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,71.0,5041.0,1,136.0,5.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,81.0,6561.0,1,60.66667,4.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,48.0,2304.0,1,390.0,5.0,1.0,0.0,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,71.0,5041.0,0,44.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,83.0,6889.0,0,53.0,5.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,58.0,3364.0,1,195.3333,3.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,60.0,3600.0,1,232.0,5.0,1.0,,1.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,41.0,1681.0,1,236.6667,4.0,1.0,1.0,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,61.0,3721.0,0,200.0,6.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,40.0,1600.0,0,135.0,5.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,39.0,1521.0,1,223.3333,5.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,33.0,1089.0,1,305.2381,5.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,56.0,3136.0,1,598.6667,5.0,1.0,0.0,0.0,0.0
lithuania,0,construction,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,32.0,1024.0,0,341.3333,6.0,1.0,0.0,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46.0,2116.0,1,342.0,3.0,0.0,0.0,0.0,0.0
lithuania,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,61.0,3721.0,0,28.0,3.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,58.0,3364.0,1,330.0,2.0,0.0,0.0,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,60.0,3600.0,1,109.2,4.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,57.0,3249.0,1,305.3333,5.0,0.0,,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,59.0,3481.0,1,394.5,4.0,1.0,1.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,45.0,2025.0,0,121.3333,7.0,0.0,1.0,0.0,1.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,51.0,2601.0,1,221.3333,3.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,82.0,6724.0,1,155.3333,5.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,46.0,2116.0,1,146.0,4.0,0.0,0.0,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,68.0,4624.0,1,164.0,3.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,34.0,1156.0,0,253.0769,3.0,0.0,1.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,76.0,5776.0,0,280.0,5.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,72.0,5184.0,0,84.0,2.0,0.0,,0.0,0.0
lithuania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,66.0,4356.0,1,145.0,3.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,53.0,2809.0,0,197.0,3.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,71.0,5041.0,0,43.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,72.0,5184.0,0,123.0,4.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.0,1764.0,0,175.2174,4.0,0.0,0.0,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,44.0,1936.0,1,87.6,2.0,1.0,0.0,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,170.6667,4.0,1.0,0.0,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,86.0,7396.0,0,153.0,2.0,0.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,70.0,4900.0,0,158.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,73.0,5329.0,1,122.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,75.0,5625.0,0,89.0,1.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,78.0,6084.0,0,104.0,2.0,0.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,37.0,1369.0,1,261.4286,5.0,0.0,1.0,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,49.0,2401.0,0,49.0,1.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,0,0,0.0,,0.0,79.0,6241.0,0,138.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,43.0,1849.0,1,337.2,6.0,1.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,81.0,6561.0,1,183.3333,1.0,0.0,,0.0,0.0
lithuania,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,70.0,4900.0,0,113.0,2.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,1,1,0.0,,0.0,82.0,6724.0,0,36.0,1.0,1.0,,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,75.0,5625.0,0,64.0,2.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,48.0,2304.0,1,160.8,4.0,1.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,91.0,8281.0,0,58.0,5.0,1.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,45.0,2025.0,0,158.0,5.0,0.0,1.0,0.0,0.0
lithuania,0,,,,,1.0,0,0,0.0,,0.0,89.0,7921.0,0,61.0,5.0,1.0,,0.0,0.0
lithuania,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,63.0,3969.0,1,141.3333,4.0,0.0,,0.0,0.0
lithuania,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,71.0,5041.0,1,36.0,2.0,0.0,,0.0,0.0
lithuania,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,46.0,2116.0,0,256.6667,6.0,1.0,0.0,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,37.0,1369.0,1,200.0,4.0,1.0,1.0,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,68.0,4624.0,1,378.6667,3.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,39.0,1521.0,0,403.3333,5.0,1.0,1.0,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,74.0,5476.0,0,103.3333,3.0,1.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,55.0,3025.0,1,243.3333,4.0,0.0,0.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,67.0,4489.0,0,77.0,3.0,0.0,,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,63.0,3969.0,0,153.0,4.0,1.0,,0.0,0.0
lithuania,1,"public administration, military, social security",0.0,0.0,1.0,1.0,1,1,1.0,1.0,1.0,43.0,1849.0,1,285.0,5.0,1.0,1.0,0.0,1.0
lithuania,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,63.0,3969.0,1,130.6667,4.0,1.0,,0.0,0.0
lithuania,1,education,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,68.0,4624.0,0,124.0,4.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,81.0,6561.0,1,106.6667,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,76.0,5776.0,0,101.0,2.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,77.0,5929.0,0,102.0,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,73.0,5329.0,1,82.66666,3.0,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,61.0,3721.0,0,243.3333,6.0,0.0,,0.0,0.0
lithuania,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,48.0,2304.0,0,172.6667,4.0,1.0,1.0,0.0,0.0
lithuania,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,65.0,4225.0,0,137.0,5.0,1.0,,0.0,0.0
lithuania,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,63.0,3969.0,0,112.0,5.0,0.0,,0.0,0.0
lithuania,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,66.0,4356.0,1,169.3333,,0.0,,0.0,0.0
lithuania,0,,,,,0.0,1,0,0.0,,0.0,75.0,5625.0,0,67.0,3.0,0.0,,0.0,0.0
lithuania,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,39.0,1521.0,0,170.0,5.0,0.0,,1.0,0.0
lithuania,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,48.0,2304.0,1,175.2,5.0,0.0,0.0,0.0,0.0
